Pair Address,Name,Symbol,Volume (24h),Volume (1h),Volume (5m),Buys (5m),Sells (5m),Price (Native),Liquidity (USD),Price Change (5m)
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,26823.77,26823.77,2023.72,1,2,0.00004651,24830.41,-24.33
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,28335.22,2698.99,3,3,0.00006350,29004.81,12.44
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,28335.22,2698.99,3,3,0.00006350,29004.81,12.44
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,28324.51,1982.78,2,3,0.00006350,29004.81,1.54
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,28324.51,1982.78,2,3,0.00006350,29004.81,1.54
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27579.72,1982.78,2,3,0.00006350,29004.81,1.54
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27579.72,1982.78,2,3,0.00006350,29004.81,1.54
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27399.45,1033.49,1,3,0.00006350,29004.81,-10.5
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27399.45,1033.49,1,3,0.00006350,29004.81,-10.5
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27399.45,0,0,0,0.00006350,29004.81,0
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27399.45,0,0,0,0.00006350,29004.81,0
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27399.45,0,0,0,0.00006350,29004.81,0
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27399.45,0,0,0,0.00006350,29004.81,0
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27038.93,0,0,0,0.00006350,29004.81,0
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,27038.93,0,0,0,0.00006350,29004.81,0
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,26984.85,0,0,0,0.00006350,29004.81,0
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,30840.04,26984.85,0,0,0,0.00006350,29004.81,0
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,31908.14,28052.95,1068.1,0,1,0.00005434,26807.1,-14.42
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,31908.14,28052.95,1068.1,0,1,0.00005434,26807.1,-14.42
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32484.33,28629.14,1644.29,0,2,0.00004977,25655.26,-21.63
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32484.33,28629.14,1644.29,0,2,0.00004977,25655.26,-21.63
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32484.33,28376.26,1644.29,0,2,0.00004977,25655.26,-21.63
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32484.33,28376.26,1644.29,0,2,0.00004977,25655.26,-21.63
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32805.28,28562.41,1965.24,2,2,0.00005228,26296.36,-17.66
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32805.28,28562.41,1965.24,2,2,0.00005228,26296.36,-17.66
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32805.28,28562.41,1965.24,2,2,0.00005228,26296.36,-17.66
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32805.28,28562.41,1965.24,2,2,0.00005228,26296.36,-17.66
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32805.28,28113.79,1965.24,2,2,0.00005228,26296.36,-17.66
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32805.28,28113.79,1965.24,2,2,0.00005228,26296.36,-17.66
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32805.28,28005.41,897.13,2,1,0.00005228,26296.36,-3.79
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,32805.28,28005.41,897.13,2,1,0.00005228,26296.36,-3.79
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,33237.73,28437.86,753.4,3,0,0.00005576,27155.01,12.04
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,33237.73,28437.86,753.4,3,0,0.00005576,27155.01,12.04
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,33237.73,28329.48,541.29,2,0,0.00005576,27155.01,8.43
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,33237.73,28329.48,541.29,2,0,0.00005576,27155.01,8.43
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,33237.73,28329.48,541.29,2,0,0.00005576,27155.01,8.43
