Pair Address,Name,Symbol,Volume (24h),Volume (1h),Volume (5m),Buys (5m),Sells (5m),Price (Native),Liquidity (USD),Price Change (5m)
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,141830.25,2847.97,0,0,0,1.10,726692.6,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,1112.94,1,0,1.11,735077.73,1.46
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,1112.94,1,0,1.11,735077.73,1.46
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,1112.94,1,0,1.11,735077.73,1.46
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,1112.94,1,0,1.11,735077.73,1.46
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,1112.94,1,0,1.11,735077.73,1.46
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,1112.94,1,0,1.11,735077.73,1.46
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,1112.94,1,0,1.11,735077.73,1.46
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,1112.94,1,0,1.11,735077.73,1.46
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,0,0,0,1.11,735077.73,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,0,0,0,1.11,735077.73,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,0,0,0,1.11,735077.73,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,0,0,0,1.11,735077.73,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,142943.2,1112.94,0,0,0,1.11,735077.73,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,156816.24,16019.79,0,0,0,1.20,763352.58,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,156816.24,16019.79,0,0,0,1.20,763352.58,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,156816.24,16019.79,0,0,0,1.20,763352.58,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,156816.24,16019.79,0,0,0,1.20,763352.58,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,156816.24,16019.79,0,0,0,1.20,763352.58,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159749.64,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159641.2,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159641.2,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159641.2,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159641.2,18953.19,0,0,0,1.19,760279.12,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159278.92,18300.45,0,0,0,1.19,762331.27,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159278.92,18300.45,0,0,0,1.19,762331.27,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159278.92,18300.45,0,0,0,1.19,762331.27,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159278.92,18300.45,0,0,0,1.19,762331.27,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159278.92,18300.45,0,0,0,1.19,762331.27,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159507.17,18528.71,228.25,0,1,1.19,762562.93,-0.03
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159507.17,18528.71,228.25,0,1,1.19,762562.93,-0.03
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158763.91,18528.71,0,0,0,1.19,762562.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158763.91,18528.71,0,0,0,1.19,762562.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158763.91,18528.71,0,0,0,1.19,762562.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,159188.59,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,158101.28,4046.55,424.68,0,1,1.18,760237.93,-0.42
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,4046.55,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,4046.55,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,4046.55,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,4046.55,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
0xE06E1C61a4C220DB5f1aE89F9A5839eFBB00Be7D,QuantumFusion,QF,149142.04,1113.15,0,0,0,1.18,760237.93,0
