Pair Address,Name,Symbol,Volume (24h),Volume (1h),Volume (5m),Buys (5m),Sells (5m),Price (Native),Liquidity (USD),Price Change (5m)
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,311651.95,311651.95,5364.23,5,2,0.0000007737,69632.27,-1.97
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,311651.95,311651.95,5364.23,5,2,0.0000007737,69632.27,-1.97
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,313583.84,313583.84,6934.7,6,3,0.0000007934,70517.62,-1.54
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,313583.84,313583.84,6934.7,6,3,0.0000007934,70517.62,-1.54
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,313968.35,313968.35,7319.21,6,4,0.0000007762,69747.7,-3.68
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,313968.35,313968.35,7319.21,6,4,0.0000007762,69747.7,-3.68
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,313968.35,313968.35,7319.21,6,4,0.0000007762,69747.7,-3.68
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,313968.35,313968.35,7319.21,6,4,0.0000007762,69747.7,-3.68
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,314034.21,314034.21,5211.52,7,3,0.0000007795,69909.85,9.94
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,314034.21,314034.21,5211.52,7,3,0.0000007795,69909.85,9.94
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,315041.13,315041.13,3389.18,3,3,0.0000007351,67896.01,-4.99
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,315041.13,315041.13,3389.18,3,3,0.0000007351,67896.01,-4.99
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,318872.24,318872.24,5646.04,4,4,0.0000007338,67844.43,-5.62
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,318872.24,318872.24,5646.04,4,4,0.0000007338,67844.43,-5.62
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,318872.24,318872.24,5646.04,4,4,0.0000007338,67844.43,-5.62
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,318872.24,318872.24,5646.04,4,4,0.0000007338,67844.43,-5.62
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,319838.52,319838.52,5870.17,4,3,0.0000007765,69810.83,0.04
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,319838.52,319838.52,5870.17,4,3,0.0000007765,69810.83,0.04
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,320196.2,320196.2,6227.85,5,3,0.0000007928,70557.25,2.14
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,320196.2,320196.2,6227.85,5,3,0.0000007928,70557.25,2.14
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,320196.2,320196.2,6227.85,5,3,0.0000007928,70557.25,2.14
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,320196.2,320196.2,6227.85,5,3,0.0000007928,70557.25,2.14
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,320196.2,320196.2,5155.06,4,2,0.0000007928,70557.25,7.84
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,320196.2,320196.2,5155.06,4,2,0.0000007928,70557.25,7.84
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,323461.18,323461.18,4588.93,5,1,0.0000007432,68299.52,1.29
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,323461.18,323461.18,4588.93,5,1,0.0000007432,68299.52,1.29
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,323461.18,323461.18,4588.93,5,1,0.0000007432,68299.52,1.29
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,323461.18,323461.18,4588.93,5,1,0.0000007432,68299.52,1.29
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,327649.04,327649.04,7810.51,7,1,0.0000009366,76695.33,20.62
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,330191.04,330191.04,10352.51,7,2,0.0000008164,71611.32,2.97
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,330191.04,330191.04,10352.51,7,2,0.0000008164,71611.32,2.97
